movieId,tags_text
4848,jennifer connelly noir thriller lynch mystery spooky strange 2 surrealism weird psychological thriller surreal los angeles scaring greatsoundtrack davidlynch angelobadalamenti thriller david lynch lynch dreams identites hollywood art house edgy dark mindfuck overrated too weird lesbian actor's life actors amnesia audition beautiful woman bisexual experimental lesbian sex scene masturbation movie business theatre nonlinear disturbing dvd love this movie creepy ending lame haunting visuals bad acting favorite mysterious semiotic meta-movies cryptic erlend's dvds deliberate dreamlike eerie enigmatic hallucinatory menacing stylized a bit confusing breathtaking nudity (full frontal - notable) great movie want to see again tumey's dvds doesn't make sense erotic mysterious parcel special atmospheric wierd story need to own surreal drama drama strangely compelling unique complex story crap mindblowing no crime gone awry hot girls! daft uninspired sueãâ±os vague >
4849,hw drama
4850,library anime spectacle over expositive
4851,less than 300 ratings favorite scenes hw drama
4855,"setting:san francisco don siegel disturbing best performance:  clint eastwood as ""dirty"" harry callahan andy robinson forceful gritty harsh moody tense visceral clint eastwood nudity (full frontal - brief) crime eastwood revenge dirty harry hs afi 100 (movie quotes) afi 100 (thrills) sven's to see list"
4856,space dolby digital ex leonard nimoy space exploration surround sound - 6 ch
4857,musical seen more than once socially relevant judaism tradition! oscar (best cinematography) captivating on dvr adapted from b'way persecution childhood classics original medium was better g 70mm jewish afi 100 (cheers)
4858,space
4861,space
4863,16mm baltimore dysfunctional family hitchhiker kidnapping trampolines
4865,serial killer comics horror jack the ripper johnny depp thriller 1800s asylum doctors and patients freemason funeral joseph merrick letters lobotomy medicine murder nudity (full frontal) nudity (rear) opium police investigation prince prostitutes psychic abilities victorian era 19th century london comic book interesting author:alan moore nudity (topless) brilliant adapted from:comic alan moore geoffrey rush depp
4866,gfei own it actors
4867,didn't finish movie to see
4868,assassin disambiguation:bangkok dangerous (2000/2008) killer-as-protagonist murder
4870,multiple storylines strippers nudity (full frontal - notable) notable nudity
4871,to-rent
4872,ohsoso library
4873,metaphysics mnm without martha drugs surreal constitution of individuality and identity life memory predestination tango rotoscope philosophy existentialism own bohemian life brief encounters cerebral dreamlike fantasy life literate quirky stylized talky twentysomething life wanderlust pseudoscience 1.5 lucid dreaming rotoscoping dreams facebook rec overrated blunt existentialism oppl cartoon ethan hawke richard linklater a must see need to own levitating/flying/ascending/possible abduction
4874,dvd sci-fi aliens psychiatrist psychiatrist as protagonist 1.5 kevin spacey alien fantasy misunderstood character teaches us all a cheesy lesson good jeff bridges regular disturbing scene sad but good
4876,almost scary nudity (full frontal) ghosts/afterlife set:mechanical gearworks remake
4878,directorial debut dani2006 dvd time travel edgy mental illness psychology black humour eighties mystery social commentary ohsoso surreal a very touching movie cool but freaky divx patrick swayze teen cdon deus ex machina imaginary friend rabbits see: watership down pyschology quirky r mindfuck imdb top 250 my favourite scope legenda pt-br madness erlend's dvds biting dreamlike enigmatic fantasy life first love hallucinatory high school life ominous stylized director's cut bunnies made-to-order cult movie good dialogue must see alternate timeline jake gyllenhaal sci-fi owned tumey's dvds puzzle get don't want to see best movies ever funny thought-provoking jb's dvds parallel universe brillant film escapism fate strange drew barrymore jena malone maggie gyllenhaal noah wyle dvd-video religious oppression teenage angst expect school ummarti2006
4880,drama family poignant but boring touching nudity (rear) nudity (topless - brief) en kattonut alusta hayden christiensen jena malone kevin kline kristin scott thomas clearplay r hayden very good
4881,coen bros i fell on sleep... cinematographer:roger deakins coen brothers unusual great cinematography narrated noirish erlend's dvds like-i-like top pick what is happiness? dvd barber barbershop black and white scarlett johansson teen relationships my movies need to own
4883,less than 300 ratings
4884,teddy award gay
4886,good cartoon children pixar dvd seen more than once comedy favorites animation library vhs imdb top 250 hella cool the best of for kids and adults disney hilarious oscar (best music - original song) katottava own owned animated kids fun watched 2006 cartoon pixar animation 3 well done oscar (best music - original score) cgi cute tumey's dvds classic vivid characters sweet movie! classic animated tale movielens top pick enjoyable fun innovative billy crystal james coburn john goodman mary gibbs steve buscemi oscar winner my movies jennifer tilly
4887,james wong jet li alternate universe one of  the 10 best movies ever made. jason statham
4888,biting claustrophobic intimate matter-of-fact talky tense want to see again uma thurman minimalist hw drama to-rent a must see
4889,intense eric's dvds gene hackman
4890,peter farrelly gwenth paltrow gwyneth paltrow jack black jason alexander joe viterelli rene kirby fat woman bobby farrelly shallow plot movie to see
4892,nudity (full frontal - notable)
4896,based on a book franchise adventure children fantasy d harry potter dvd magic wizards boarding school book-learned bravery cat cats centaurs chess christmas deceased family member dogs dragons exuberant forest ghosts goblins halloween humorous invisibility librarians mirrors owls school teachers and students train trolls unicorns chris columbus fiona shaw family eric's dvds adapted from:book divx1 based on book child hero good versus evil saturn award (best costumes) potter harper lee witch sequel alan rickman daniel radcliffe emma watson maggie smith richard harris underwhelming books philosopher's harry mystery must see fiction
4898,helena bonham carter steve martin
4899,awful awards black comedy
4901,espionage multinational settings seen 2006 brad pitt clearplay r cia
4902,spanish ghosts gold neither fish nor fowl orphanage orphans pseudo-artistic purely as a horror movie this one stinks: even casper the friendly ghost is almost as scary spanish civil war guillermo del toro paired with:devil's backbone paired with:pan's labyrinth tumey's dvds my movies
4903,drama warning: dead children austere bleak deliberate intimate ominous somber understated owned depressing
4907,blaxploitation
4909,directorial debut author:richard matheson matheson
4911,gilliam owned friday night movie terry gilliam
4912,oscar (best actress) adapted from b'way 70mm afi 100 (movie quotes)
4914,emerson must see goddard perfect cynical deadpan humorous lovers on the lam quirky satirical urbane witty criterion french new wave le plus grand des films classic neo-noir deconstructive dvd-r
4915,betamax
4916,world war ii henry fonda
4917,taped
4919,stylized
4920,bette davis claude rains psychology national film registry subscription wikilens top pick adapted from:book bechdel test:pass bildungsroman independent woman lots of smoking psychiatrist as protagonist afi 100 (movie quotes)
4921,based on a book katherine hepburn adapted from:book
4923,hulu world war ii
4925,spoof
4926,blindfold
4927,criterion creepy deliberate disturbing dreamlike enigmatic hallucinatory understated
4928,criterion the best of buãâ±el age disparity romance cynical deadpan dreamlike fanciful satirical self-destructive romance stylized whimsical luis bunuel
4929,richard pryor racist as hell
4930,spies
4932,brian de palma a classic!! nudity (topless) betamax clv sven's to see list
4935,fake documentary peter greenaway
4936,erlend's dvds high school 80s dance homosexuality music sexuality teens 70mm dvd-video afi 100 (cheers)
4938,betamax
4939,europe song lol time travel wwii violence nostalgia
4941,great soundtrack space opera timothy dalton so bad it's good max von sydow midgets
4942,dvd-r dvd-ram
4944,based on a book h.g. wells
4945,clint eastwood character:dirty harry? dirty harry
4946,chuck norris
4947,motorcycle
4949,chuck norris
4950,chuck norris
4951,based on a book island desert island feelings about society can't remember creepy
4954,caper heist slashy 3 angie dickinson dean martin frank sinatra peter lawford sammy davis jr.
4955,john turturro less than 300 ratings
4956,bechdel test:fail social commentary topic:hollywood industry
4957,clint eastwood dirty harry afi 100 (movie quotes)
4958,u.s.s. carl vinscon (cvn-70) owen wilson rated-pg-13 gene hackman
4960,less than 300 ratings
4961,pornography
4962,history
4963,ensemble cast matt damon heist gfei own it andy garcia bernie mac brad pitt carl reiner casey affleck don cheadle elliott gould george clooney julia roberts scott caan great pg-13 need to buy witty crime steven soderbergh action caper not bad too many celebrities las vegas eye candy eric's dvds seen at the cinema want feel good movie good soundtrack remake ocean casino clooney lustig vegas
